gene	male_young_adult_2
1	-0.05035041174351275
10	0
100	0
1000	0
10000	-0.02308252873275377
100009676	0
10001	0.01831382305208799
10002	0
10003	0
10004	0
100048912	0
10005	0
10006	0.01055957923942681
10007	0.02312493395538813
10008	0
10009	0
100093630	0
100093698	0
1001	-0.02548173096487679
10010	0
100101467	0.03011565608058564
100101938	0
10011	0.00323485228241414
100113407	0
100124700	0
100125288	-0.00776053673269673
100126791	0
100126793	0.02037213592441254
100127888	0
100127983	-0.01823950128552589
100128025	0
100128071	0.0214401663002621
100128098	0
100128124	0
100128126	0
100128139	0
100128164	-0.01505767381277614
100128191	0
100128239	0
100128325	0
100128554	0
100128590	-0.00237280487808735
100128640	-0.00980329037227943
100128731	0
100128750	0
100128782	-0.00768583733907196
100128788	0
100128881	0
100128893	-0.01586884173048165
100128927	0
100128946	0
100129128	0
100129175	0
100129195	0
100129196	-0.00637746268718682
100129250	0
100129271	0
100129361	0
100129427	0
100129461	0
100129482	0
100129503	-0.00287435746376522
100129550	0.01820784957549759
100129597	0
100129620	0
100129654	0
100129662	0.01187690847088258
100129716	0
100129722	0
100129726	-0.01356606606589081
100129792	0
100129794	0
100129827	-0.04181755565294012
100129845	0
100129858	-0.06973162514252029
100129917	0
100129935	0
10013	0.01772896159307498
100130155	0
100130249	0
100130264	0
100130331	0
100130357	0.01666672516815042
100130449	-0.03120015599481602
100130476	-0.01157235103118774
100130519	-0.00656946978783148
100130522	0
100130548	0
100130613	0
100130691	0.0362921611535394
100130705	0
100130717	0
100130733	0
100130776	0
100130894	0
100130933	0
100130950	-0.02254273936493888
100130958	-0.00845121465760961
100130967	0
100131017	-6.1446955850847e-4
100131067	0.01179336580370435
100131117	0
100131138	0
100131187	-0.0059078823157143
100131211	0
100131213	0
100131303	0
100131347	0
100131366	0
100131434	0.0050656816767141
100131496	0
100131655	0
100131691	0
100131755	-0.02784827313015601
100131801	0
100131814	-0.01766509526808643
100131816	0
100132074	0
100132078	0
100132341	0
100132386	0
100132464	0
100132476	0
100132596	0
100132677	0
100132891	-0.00940998962175483
100133205	0
100133311	0
100133461	0
100133612	0
100133941	-0.07152035473106635
100133985	-0.0134111701058921
100134229	0.01625999132254975
100134259	-0.00501300584793648
100134368	0
100134713	0
100137047	-0.01632323206615085
10014	0
100141515	0.02910634324565651
100144597	0
100144602	0
100144603	0.00943541034755696
100144748	0
10015	0
10016	0
100169752	0
100169989	0
10017	0
100170229	0
100170765	0.00829996916941847
100170841	0
10018	-0.00242441955474858
100188893	0
100188953	-0.01839228117527151
100189589	0
10019	0.01383425649331433
100190938	0.02965696307041075
100192379	0
100192386	0
1002	0
10020	-0.00223857836508193
